Id,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,full_address,X_coordinates,Y_coordinates,Closest_Mrt,Mrt_Distance,Price Index
922,2019-01,SERANGOON,EXECUTIVE,01 TO 03,149,Maisonette,1992,72 years 10 months,585000,539 SERANGOON NTH AVE 4,1.374961922,103.8721886,Kovan mrt,2.156081453,131
923,2019-01,SERANGOON,EXECUTIVE,01 TO 03,149,Apartment,1992,72 years 09 months,630000,542 SERANGOON NTH AVE 4,1.374091168,103.8718897,Kovan mrt,2.104640621,131
924,2019-01,SERANGOON,EXECUTIVE,07 TO 09,148,Maisonette,1985,65 years 08 months,640000,123 SERANGOON NTH AVE 1,1.366958513,103.8725936,Kovan mrt,1.53721653,131
925,2019-01,SERANGOON,EXECUTIVE,07 TO 09,146,Maisonette,1989,69 years 04 months,856000,424 SERANGOON CTRL,1.348147389,103.8755908,Serangoon mrt,0.417147735,131
926,2019-01,SERANGOON,EXECUTIVE,04 TO 06,140,Apartment,1998,78 years 06 months,940000,236A SERANGOON AVE 2,1.353876939,103.8695107,Serangoon mrt,0.510210366,131
927,2019-02,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1986,66 years 11 months,244500,152 SERANGOON NTH AVE 1,1.369347268,103.872614,Kovan mrt,1.684927422,131
928,2019-02,SERANGOON,3 ROOM,01 TO 03,67,New Generation,1985,64 years 11 months,270000,124 SERANGOON NTH AVE 1,1.366186896,103.8714195,Kovan mrt,1.612561046,131
929,2019-02,SERANGOON,3 ROOM,10 TO 12,60,Improved,1985,65 years 01 month,335000,302 SERANGOON AVE 2,1.353180211,103.8671195,Lorong Chuan mrt,0.314932019,131
930,2019-02,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,65 years 07 months,345000,210 SERANGOON CTRL,1.354929782,103.8736399,Serangoon mrt,0.484775714,131
931,2019-02,SERANGOON,4 ROOM,01 TO 03,106,Model A,1992,72 years 08 months,330000,521 SERANGOON NTH AVE 4,1.373355791,103.8732427,Kovan mrt,1.944525315,131
932,2019-02,SERANGOON,4 ROOM,04 TO 06,83,Simplified,1986,66 years 07 months,360000,145 SERANGOON NTH AVE 1,1.367806074,103.8723796,Kovan mrt,1.606772553,131
933,2019-02,SERANGOON,4 ROOM,01 TO 03,101,Model A,1997,77 years 06 months,368000,554 SERANGOON NTH AVE 3,1.371967208,103.8703901,Kovan mrt,2.06003546,131
934,2019-02,SERANGOON,4 ROOM,07 TO 09,101,Model A,1997,77 years 04 months,418000,510 SERANGOON NTH AVE 4,1.370594509,103.875782,Kovan mrt,1.529079002,131
935,2019-02,SERANGOON,4 ROOM,07 TO 09,84,Simplified,1985,65 years 05 months,421000,231 SERANGOON AVE 3,1.355017626,103.8683677,Lorong Chuan mrt,0.552436192,131
936,2019-02,SERANGOON,4 ROOM,07 TO 09,106,Model A,1992,72 years 09 months,438000,521 SERANGOON NTH AVE 4,1.373355791,103.8732427,Kovan mrt,1.944525315,131
937,2019-02,SERANGOON,4 ROOM,04 TO 06,84,Simplified,1986,66 years,445000,203 SERANGOON CTRL,1.352078409,103.8732889,Serangoon mrt,0.169811168,131
938,2019-02,SERANGOON,4 ROOM,10 TO 12,91,New Generation,1984,64 years 05 months,475000,228 SERANGOON AVE 4,1.356364015,103.8702599,Serangoon mrt,0.692558805,131
939,2019-02,SERANGOON,4 ROOM,10 TO 12,93,New Generation,1984,64 years 08 months,501000,217 SERANGOON AVE 4,1.357635048,103.8720908,Serangoon mrt,0.777882221,131
940,2019-02,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1987,67 years 02 months,575000,334 SERANGOON AVE 3,1.350241249,103.8708324,Serangoon mrt,0.220130466,131
941,2019-02,SERANGOON,4 ROOM,07 TO 09,100,Model A,1999,79 years 03 months,575000,257 SERANGOON CTRL DR,1.355126126,103.8720297,Serangoon mrt,0.503574,131
942,2019-02,SERANGOON,4 ROOM,10 TO 12,99,Model A,1999,79 years 03 months,650000,258 SERANGOON CTRL DR,1.355169376,103.8727087,Serangoon mrt,0.501590241,131
943,2019-02,SERANGOON,5 ROOM,04 TO 06,122,Improved,1986,66 years 07 months,450000,145 SERANGOON NTH AVE 1,1.367806074,103.8723796,Kovan mrt,1.606772553,131
944,2019-02,SERANGOON,5 ROOM,10 TO 12,121,Improved,1997,77 years 09 months,535000,552 SERANGOON NTH AVE 3,1.372324635,103.8712852,Kovan mrt,2.011957215,131
945,2019-02,SERANGOON,5 ROOM,07 TO 09,121,Improved,1989,69 years,745000,401 SERANGOON AVE 1,1.346265987,103.8731998,Serangoon mrt,0.48529479,131
946,2019-02,SERANGOON,EXECUTIVE,04 TO 06,147,Maisonette,1992,72 years 09 months,628000,525 SERANGOON NTH AVE 4,1.372143204,103.872737,Kovan mrt,1.88263898,131
947,2019-02,SERANGOON,EXECUTIVE,04 TO 06,149,Apartment,1992,72 years 09 months,675000,506 SERANGOON NTH AVE 4,1.372816319,103.8763397,Kovan mrt,1.692002038,131
948,2019-02,SERANGOON,EXECUTIVE,10 TO 12,150,Maisonette,1992,72 years 09 months,730888,525 SERANGOON NTH AVE 4,1.372143204,103.872737,Kovan mrt,1.88263898,131
949,2019-03,SERANGOON,3 ROOM,07 TO 09,64,Simplified,1988,68 years 05 months,265000,147 SERANGOON NTH AVE 1,1.36847951,103.8726629,Kovan mrt,1.622778223,131
950,2019-03,SERANGOON,3 ROOM,04 TO 06,70,Improved,1985,65 years 02 months,269888,105 SERANGOON NTH AVE 1,1.370247459,103.870226,Kovan mrt,1.957088713,131
951,2019-03,SERANGOON,3 ROOM,10 TO 12,70,Improved,1985,65 years 01 month,285000,105 SERANGOON NTH AVE 1,1.370247459,103.870226,Kovan mrt,1.957088713,131
952,2019-03,SERANGOON,3 ROOM,07 TO 09,67,New Generation,1985,64 years 11 months,305000,218 SERANGOON AVE 4,1.358010751,103.8721382,Serangoon mrt,0.818766353,131
953,2019-03,SERANGOON,3 ROOM,10 TO 12,64,Improved,1978,58 years 02 months,310000,5 LOR LEW LIAN,1.350032028,103.8768418,Serangoon mrt,0.457822886,131
954,2019-03,SERANGOON,3 ROOM,01 TO 03,67,New Generation,1985,65 years,310000,225 SERANGOON AVE 4,1.35673481,103.8701137,Serangoon mrt,0.736636269,131
955,2019-03,SERANGOON,3 ROOM,04 TO 06,64,Improved,1983,63 years 03 months,312000,2 LOR LEW LIAN,1.35052006,103.8755605,Serangoon mrt,0.31062235,131
956,2019-03,SERANGOON,3 ROOM,01 TO 03,64,Simplified,1985,65 years 08 months,335000,243 SERANGOON AVE 2,1.35290197,103.8688354,Lorong Chuan mrt,0.472697438,131
957,2019-03,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,65 years 08 months,335000,243 SERANGOON AVE 2,1.35290197,103.8688354,Lorong Chuan mrt,0.472697438,131
958,2019-03,SERANGOON,3 ROOM,10 TO 12,60,Improved,1985,65 years,343000,306 SERANGOON AVE 2,1.354170254,103.8668857,Lorong Chuan mrt,0.37202226,131
959,2019-03,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1988,68 years 05 months,360000,263 SERANGOON CTRL DR,1.353863227,103.8719396,Serangoon mrt,0.368923391,131
960,2019-03,SERANGOON,3 ROOM,10 TO 12,64,Simplified,1986,65 years 10 months,430000,203 SERANGOON CTRL,1.352078409,103.8732889,Serangoon mrt,0.169811168,131
961,2019-03,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1985,65 years 06 months,340000,103 SERANGOON NTH AVE 1,1.37067353,103.8702639,Kovan mrt,1.981618688,131
962,2019-03,SERANGOON,4 ROOM,01 TO 03,104,Model A,1992,72 years 07 months,369000,518 SERANGOON NTH AVE 4,1.371641182,103.8741031,Kovan mrt,1.738500155,131
963,2019-03,SERANGOON,4 ROOM,07 TO 09,103,Model A,1992,72 years 09 months,380000,538 SERANGOON NTH AVE 4,1.374914599,103.8732179,Kovan mrt,2.081022436,131
964,2019-03,SERANGOON,4 ROOM,10 TO 12,104,Model A,1992,72 years 09 months,388888,541 SERANGOON NTH AVE 4,1.374301157,103.872556,Kovan mrt,2.073728949,131
965,2019-03,SERANGOON,4 ROOM,04 TO 06,101,Model A,1997,77 years 03 months,400000,509 SERANGOON NTH AVE 4,1.371895191,103.8762521,Kovan mrt,1.612495013,131
966,2019-03,SERANGOON,4 ROOM,04 TO 06,100,Model A,1998,77 years 10 months,408888,546 SERANGOON NTH AVE 3,1.374825233,103.8701468,Kovan mrt,2.296209098,131
967,2019-03,SERANGOON,4 ROOM,07 TO 09,105,Model A,1989,69 years 04 months,410000,140 SERANGOON NTH AVE 2,1.368434569,103.8750065,Kovan mrt,1.416040268,131
968,2019-03,SERANGOON,4 ROOM,10 TO 12,103,Model A,1987,67 years 04 months,415000,144 SERANGOON NTH AVE 1,1.367781392,103.8730413,Kovan mrt,1.543957219,131
969,2019-03,SERANGOON,4 ROOM,07 TO 09,103,Model A,1987,67 years 04 months,418000,146 SERANGOON NTH AVE 1,1.368168617,103.8729385,Kovan mrt,1.577830669,131
970,2019-03,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,72 years 08 months,450000,524 SERANGOON NTH AVE 4,1.372695079,103.8728568,Kovan mrt,1.917954101,131
971,2019-03,SERANGOON,4 ROOM,04 TO 06,103,Model A,1989,68 years 11 months,470000,405 SERANGOON AVE 1,1.347709938,103.8728115,Serangoon mrt,0.323315655,131
972,2019-03,SERANGOON,4 ROOM,07 TO 09,93,New Generation,1985,65 years 02 months,475000,215 SERANGOON AVE 4,1.357865328,103.8734248,Serangoon mrt,0.802943062,131
973,2019-03,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,66 years 02 months,562000,242 SERANGOON AVE 3,1.352695919,103.869711,Serangoon mrt,0.409902891,131
974,2019-03,SERANGOON,4 ROOM,01 TO 03,105,Model A,1989,68 years 11 months,575000,401 SERANGOON AVE 1,1.346265987,103.8731998,Serangoon mrt,0.48529479,131
975,2019-03,SERANGOON,4 ROOM,10 TO 12,100,Model A,1999,79 years 02 months,590000,257 SERANGOON CTRL DR,1.355126126,103.8720297,Serangoon mrt,0.503574,131
976,2019-03,SERANGOON,4 ROOM,01 TO 03,111,Model A,1989,68 years 10 months,663000,408 SERANGOON AVE 1,1.347247313,103.873453,Serangoon mrt,0.382040924,131
977,2019-03,SERANGOON,5 ROOM,01 TO 03,125,Improved,1992,72 years 08 months,465000,502 SERANGOON NTH AVE 4,1.374487666,103.8764649,Hougang mrt,1.81698184,131
978,2019-03,SERANGOON,5 ROOM,01 TO 03,120,Improved,1997,77 years 04 months,468000,510 SERANGOON NTH AVE 4,1.370594509,103.875782,Kovan mrt,1.529079002,131
979,2019-03,SERANGOON,5 ROOM,10 TO 12,121,Improved,1986,66 years,490000,114 SERANGOON NTH AVE 1,1.368852256,103.8714889,Kovan mrt,1.753403843,131
980,2019-03,SERANGOON,5 ROOM,04 TO 06,119,Improved,1997,77 years 08 months,530000,549 SERANGOON NTH AVE 3,1.37267604,103.8710932,Kovan mrt,2.054148577,131
981,2019-03,SERANGOON,5 ROOM,10 TO 12,122,Improved,1986,66 years 04 months,660000,331 SERANGOON AVE 3,1.34964854,103.8702122,Serangoon mrt,0.304956933,131
982,2019-03,SERANGOON,5 ROOM,04 TO 06,122,Improved,1985,65 years 09 months,710000,208 SERANGOON CTRL,1.354111011,103.8737176,Serangoon mrt,0.398663994,131
983,2019-03,SERANGOON,5 ROOM,10 TO 12,121,Improved,1989,68 years 11 months,755000,401 SERANGOON AVE 1,1.346265987,103.8731998,Serangoon mrt,0.48529479,131
984,2019-03,SERANGOON,EXECUTIVE,04 TO 06,148,Maisonette,1985,65 years 06 months,640000,123 SERANGOON NTH AVE 1,1.366958513,103.8725936,Kovan mrt,1.53721653,131
985,2019-03,SERANGOON,EXECUTIVE,01 TO 03,149,Maisonette,1985,65 years 03 months,750000,318 SERANGOON AVE 2,1.352840462,103.8671648,Lorong Chuan mrt,0.299172892,131
986,2019-03,SERANGOON,EXECUTIVE,01 TO 03,156,Maisonette,1984,64 years 09 months,842500,316 SERANGOON AVE 2,1.353011337,103.8664718,Lorong Chuan mrt,0.246770623,131
987,2019-04,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1986,66 years 03 months,248000,151 SERANGOON NTH AVE 2,1.36934535,103.8737783,Kovan mrt,1.585143169,130.8
988,2019-04,SERANGOON,3 ROOM,01 TO 03,64,Improved,1978,58 years 01 month,250000,1 LOR LEW LIAN,1.350867126,103.8753439,Serangoon mrt,0.287427892,130.8
989,2019-04,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1986,66 years 09 months,255000,152 SERANGOON NTH AVE 1,1.369347268,103.872614,Kovan mrt,1.684927422,130.8
990,2019-04,SERANGOON,3 ROOM,01 TO 03,67,New Generation,1985,64 years 09 months,262000,124 SERANGOON NTH AVE 1,1.366186896,103.8714195,Kovan mrt,1.612561046,130.8
991,2019-04,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1984,64 years 08 months,270000,110 SERANGOON NTH AVE 1,1.36938351,103.8714075,Kovan mrt,1.794560072,130.8
992,2019-04,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1985,64 years 10 months,292000,230 SERANGOON AVE 4,1.355949453,103.869581,Serangoon mrt,0.686726876,130.8
993,2019-04,SERANGOON,3 ROOM,01 TO 03,67,New Generation,1985,64 years 11 months,295000,230 SERANGOON AVE 4,1.355949453,103.869581,Serangoon mrt,0.686726876,130.8
994,2019-04,SERANGOON,3 ROOM,04 TO 06,69,Improved,1985,64 years 11 months,300000,306 SERANGOON AVE 2,1.354170254,103.8668857,Lorong Chuan mrt,0.37202226,130.8
995,2019-04,SERANGOON,3 ROOM,10 TO 12,64,Improved,1978,58 years 02 months,310000,5 LOR LEW LIAN,1.350032028,103.8768418,Serangoon mrt,0.457822886,130.8
996,2019-04,SERANGOON,3 ROOM,10 TO 12,67,New Generation,1985,65 years 05 months,318000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,130.8
997,2019-04,SERANGOON,3 ROOM,10 TO 12,60,Improved,1985,65 years,350000,305 SERANGOON AVE 2,1.353848111,103.8669618,Lorong Chuan mrt,0.350514595,130.8
998,2019-04,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1988,68 years 04 months,360000,263 SERANGOON CTRL DR,1.353863227,103.8719396,Serangoon mrt,0.368923391,130.8
999,2019-04,SERANGOON,4 ROOM,07 TO 09,103,Model A,1989,69 years 01 month,380000,139 SERANGOON NTH AVE 2,1.36878373,103.8754124,Kovan mrt,1.409308395,130.8
1000,2019-04,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,72 years 07 months,388000,524 SERANGOON NTH AVE 4,1.372695079,103.8728568,Kovan mrt,1.917954101,130.8
1001,2019-04,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,72 years 07 months,391000,535A SERANGOON NTH AVE 4,1.373565354,103.8745372,Kovan mrt,1.873662493,130.8
1002,2019-04,SERANGOON,4 ROOM,10 TO 12,104,Model A,1992,72 years 07 months,410000,518 SERANGOON NTH AVE 4,1.371641182,103.8741031,Kovan mrt,1.738500155,130.8
1003,2019-04,SERANGOON,4 ROOM,01 TO 03,84,Simplified,1985,65 years 09 months,410000,202 SERANGOON CTRL,1.35160098,103.8737478,Serangoon mrt,0.152454437,130.8
1004,2019-04,SERANGOON,4 ROOM,07 TO 09,94,New Generation,1984,64 years 09 months,432000,221 SERANGOON AVE 4,1.359146061,103.8718109,Serangoon mrt,0.94731619,130.8
1005,2019-04,SERANGOON,4 ROOM,04 TO 06,94,New Generation,1984,64 years 09 months,439888,221 SERANGOON AVE 4,1.359146061,103.8718109,Serangoon mrt,0.94731619,130.8
1006,2019-04,SERANGOON,4 ROOM,01 TO 03,84,Simplified,1986,66 years 02 months,475000,331 SERANGOON AVE 3,1.34964854,103.8702122,Serangoon mrt,0.304956933,130.8
1007,2019-04,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1985,65 years 08 months,492000,237 SERANGOON AVE 3,1.353811983,103.8701346,Serangoon mrt,0.457869791,130.8
1008,2019-04,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,65 years 10 months,515000,246 SERANGOON AVE 3,1.351922705,103.8696608,Serangoon mrt,0.374395784,130.8
1009,2019-04,SERANGOON,4 ROOM,10 TO 12,89,Simplified,1985,65 years 07 months,520000,245 SERANGOON AVE 2,1.352440857,103.8691775,Serangoon mrt,0.447132767,130.8
1010,2019-04,SERANGOON,4 ROOM,01 TO 03,105,Model A,1989,69 years,543000,411 SERANGOON CTRL,1.348457286,103.8739468,Serangoon mrt,0.273889366,130.8
1011,2019-04,SERANGOON,4 ROOM,07 TO 09,103,Model A,1989,68 years 10 months,560000,401 SERANGOON AVE 1,1.346265987,103.8731998,Serangoon mrt,0.48529479,130.8
1012,2019-04,SERANGOON,4 ROOM,10 TO 12,104,Model A,1986,66 years 01 month,593000,328 SERANGOON AVE 3,1.350286159,103.8683526,Lorong Chuan mrt,0.417375233,130.8
1013,2019-04,SERANGOON,4 ROOM,04 TO 06,103,Model A,1989,68 years 10 months,612000,401 SERANGOON AVE 1,1.346265987,103.8731998,Serangoon mrt,0.48529479,130.8
1014,2019-04,SERANGOON,4 ROOM,07 TO 09,113,Model A,1988,68 years 08 months,670000,403 SERANGOON AVE 1,1.346483281,103.872494,Serangoon mrt,0.45996173,130.8
1015,2019-04,SERANGOON,5 ROOM,01 TO 03,121,Improved,1997,77 years 02 months,478888,507 SERANGOON NTH AVE 4,1.371957256,103.8752672,Kovan mrt,1.682702762,130.8
1016,2019-04,SERANGOON,5 ROOM,10 TO 12,122,Improved,1992,72 years 07 months,510000,534 SERANGOON NTH AVE 4,1.374218462,103.8745789,Kovan mrt,1.929712054,130.8
1017,2019-04,SERANGOON,5 ROOM,10 TO 12,121,Improved,1985,65 years 03 months,600000,212 SERANGOON AVE 4,1.356800909,103.8730511,Serangoon mrt,0.682656549,130.8
1018,2019-04,SERANGOON,5 ROOM,10 TO 12,123,Improved,1989,69 years 01 month,680000,419 SERANGOON CTRL,1.34920192,103.8758597,Serangoon mrt,0.378374365,130.8
1019,2019-04,SERANGOON,EXECUTIVE,01 TO 03,146,Maisonette,1987,66 years 10 months,600000,148 SERANGOON NTH AVE 1,1.368303642,103.8736731,Kovan mrt,1.521009211,130.8
1020,2019-04,SERANGOON,EXECUTIVE,07 TO 09,149,Apartment,1992,72 years 07 months,635000,537 SERANGOON NTH AVE 4,1.373860578,103.8730179,Kovan mrt,2.003406342,130.8
1021,2019-04,SERANGOON,EXECUTIVE,01 TO 03,146,Apartment,1992,72 years 07 months,640000,516 SERANGOON NTH AVE 4,1.371238381,103.8733069,Kovan mrt,1.766783581,130.8
1022,2019-04,SERANGOON,EXECUTIVE,07 TO 09,147,Maisonette,1992,72 years 06 months,660000,520 SERANGOON NTH AVE 4,1.372035491,103.8737244,Kovan mrt,1.799091549,130.8
1023,2019-04,SERANGOON,EXECUTIVE,04 TO 06,140,Apartment,1998,78 years 02 months,858000,232A SERANGOON AVE 2,1.354254191,103.868543,Lorong Chuan mrt,0.512872733,130.8
1024,2019-04,SERANGOON,EXECUTIVE,04 TO 06,146,Maisonette,1989,69 years,858000,424 SERANGOON CTRL,1.348147389,103.8755908,Serangoon mrt,0.417147735,130.8
1025,2019-04,SERANGOON,EXECUTIVE,04 TO 06,146,Maisonette,1989,69 years 01 month,865000,424 SERANGOON CTRL,1.348147389,103.8755908,Serangoon mrt,0.417147735,130.8
1026,2019-04,SERANGOON,EXECUTIVE,10 TO 12,149,Maisonette,1989,69 years,898000,424 SERANGOON CTRL,1.348147389,103.8755908,Serangoon mrt,0.417147735,130.8
1027,2019-05,SERANGOON,2 ROOM,10 TO 12,44,Improved,1978,58 years 01 month,200000,8 LOR LEW LIAN,1.348908689,103.8767157,Serangoon mrt,0.478575267,130.8
1028,2019-05,SERANGOON,3 ROOM,01 TO 03,72,New Generation,1985,64 years 11 months,266000,113 SERANGOON NTH AVE 1,1.368776829,103.8704749,Kovan mrt,1.843196139,130.8
1029,2019-05,SERANGOON,3 ROOM,01 TO 03,71,New Generation,1984,64 years 08 months,268000,110 SERANGOON NTH AVE 1,1.36938351,103.8714075,Kovan mrt,1.794560072,130.8
1030,2019-05,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,65 years 05 months,340000,204 SERANGOON CTRL,1.352438279,103.8732981,Serangoon mrt,0.207974308,130.8
1031,2019-05,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1988,68 years 06 months,385000,262 SERANGOON CTRL DR,1.353230846,103.8720435,Serangoon mrt,0.298401042,130.8
1032,2019-05,SERANGOON,4 ROOM,13 TO 15,91,New Generation,1985,65 years 04 months,330000,103 SERANGOON NTH AVE 1,1.37067353,103.8702639,Kovan mrt,1.981618688,130.8
1033,2019-05,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1985,65 years 03 months,340000,111 SERANGOON NTH AVE 1,1.369047313,103.870584,Kovan mrt,1.8491176,130.8
1034,2019-05,SERANGOON,4 ROOM,10 TO 12,83,Simplified,1987,67 years 02 months,340000,144 SERANGOON NTH AVE 1,1.367781392,103.8730413,Kovan mrt,1.543957219,130.8
1035,2019-05,SERANGOON,4 ROOM,01 TO 03,99,New Generation,1985,65 years 05 months,355000,307 SERANGOON AVE 2,1.354628177,103.8670687,Lorong Chuan mrt,0.424653198,130.8
1036,2019-05,SERANGOON,4 ROOM,01 TO 03,104,Model A,1992,72 years 06 months,372000,540 SERANGOON NTH AVE 4,1.374618931,103.8725735,Kovan mrt,2.099597272,130.8
1037,2019-05,SERANGOON,4 ROOM,01 TO 03,103,Model A,1992,72 years 06 months,373000,531 SERANGOON NTH AVE 4,1.374819362,103.8751253,Kovan mrt,1.951427765,130.8
1038,2019-05,SERANGOON,4 ROOM,01 TO 03,94,New Generation,1985,65 years 04 months,403000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,130.8
1039,2019-05,SERANGOON,4 ROOM,07 TO 09,102,Model A,1997,77 years 04 months,405000,553 SERANGOON NTH AVE 3,1.371710714,103.8712337,Kovan mrt,1.970523304,130.8
1040,2019-05,SERANGOON,4 ROOM,04 TO 06,84,Simplified,1985,65 years 01 month,412000,232 SERANGOON AVE 3,1.354747066,103.868732,Lorong Chuan mrt,0.562794988,130.8
1041,2019-05,SERANGOON,4 ROOM,10 TO 12,103,Model A,1987,67 years 04 months,415000,143 SERANGOON NTH AVE 1,1.367360767,103.8729254,Kovan mrt,1.52904236,130.8
1042,2019-05,SERANGOON,4 ROOM,04 TO 06,100,Model A,1997,77 years 08 months,418888,507 SERANGOON NTH AVE 4,1.371957256,103.8752672,Kovan mrt,1.682702762,130.8
1043,2019-05,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1984,64 years 02 months,450000,228 SERANGOON AVE 4,1.356364015,103.8702599,Serangoon mrt,0.692558805,130.8
1044,2019-05,SERANGOON,4 ROOM,10 TO 12,91,New Generation,1984,64 years 02 months,452000,228 SERANGOON AVE 4,1.356364015,103.8702599,Serangoon mrt,0.692558805,130.8
1045,2019-05,SERANGOON,4 ROOM,10 TO 12,91,New Generation,1984,64 years 02 months,470000,226 SERANGOON AVE 4,1.3568225,103.870857,Serangoon mrt,0.716740201,130.8
1046,2019-05,SERANGOON,4 ROOM,10 TO 12,89,Simplified,1985,65 years 06 months,528000,243 SERANGOON AVE 2,1.35290197,103.8688354,Lorong Chuan mrt,0.472697438,130.8
1047,2019-05,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,65 years 11 months,550000,324 SERANGOON AVE 3,1.351250964,103.8688445,Serangoon mrt,0.442352324,130.8
1048,2019-05,SERANGOON,4 ROOM,10 TO 12,105,Model A,1989,68 years 09 months,640000,410 SERANGOON CTRL,1.347778967,103.8738429,Serangoon mrt,0.337416236,130.8
1049,2019-05,SERANGOON,4 ROOM,07 TO 09,105,Model A,1989,68 years 10 months,655000,415 SERANGOON CTRL,1.349796527,103.8744996,Serangoon mrt,0.21341479,130.8
1050,2019-05,SERANGOON,5 ROOM,01 TO 03,121,Improved,1989,69 years 04 months,494400,135 SERANGOON NTH AVE 2,1.367256066,103.8748135,Kovan mrt,1.349841516,130.8
1051,2019-05,SERANGOON,5 ROOM,01 TO 03,121,Improved,1989,68 years 08 months,630000,427 SERANGOON CTRL,1.347788134,103.8751985,Serangoon mrt,0.414656043,130.8
1052,2019-05,SERANGOON,5 ROOM,01 TO 03,121,Improved,1986,66 years 01 month,650000,242 SERANGOON AVE 3,1.352695919,103.869711,Serangoon mrt,0.409902891,130.8
1053,2019-05,SERANGOON,5 ROOM,04 TO 06,115,Improved,1999,79 years,685000,258 SERANGOON CTRL DR,1.355169376,103.8727087,Serangoon mrt,0.501590241,130.8
1054,2019-05,SERANGOON,EXECUTIVE,01 TO 03,150,Maisonette,1985,65 years 04 months,600000,123 SERANGOON NTH AVE 1,1.366958513,103.8725936,Kovan mrt,1.53721653,130.8
1055,2019-05,SERANGOON,EXECUTIVE,01 TO 03,146,Maisonette,1987,66 years 09 months,620000,148 SERANGOON NTH AVE 1,1.368303642,103.8736731,Kovan mrt,1.521009211,130.8
1056,2019-05,SERANGOON,EXECUTIVE,13 TO 15,146,Apartment,1992,72 years 06 months,725000,516 SERANGOON NTH AVE 4,1.371238381,103.8733069,Kovan mrt,1.766783581,130.8
1057,2019-05,SERANGOON,EXECUTIVE,01 TO 03,145,Apartment,1985,65 years 02 months,738000,317 SERANGOON AVE 2,1.352609721,103.8662221,Lorong Chuan mrt,0.197079616,130.8
1058,2019-06,SERANGOON,3 ROOM,04 TO 06,60,Improved,1985,64 years 07 months,250000,108 SERANGOON NTH AVE 1,1.369901403,103.8712068,Kovan mrt,1.846444532,130.8
1059,2019-06,SERANGOON,3 ROOM,10 TO 12,60,Improved,1984,64 years 03 months,265000,107 SERANGOON NTH AVE 1,1.369900397,103.8702249,Kovan mrt,1.935007685,130.8
1060,2019-06,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1985,64 years 07 months,286000,124 SERANGOON NTH AVE 1,1.366186896,103.8714195,Kovan mrt,1.612561046,130.8
