Id,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,,resale_price,full_address,X_coordinates,Y_coordinates,Closest_Mrt,Mrt_Distance,Price Index
476,2017-06,HOUGANG,4 ROOM,04 TO 06,101,Model A,1999,80 years 09 months,,403000,698A HOUGANG ST 61,1.375013784,103.8873377,Hougang mrt,0.753643865,133.7
477,2017-06,HOUGANG,4 ROOM,10 TO 12,93,New Generation,1986,67 years 07 months,,405000,411 HOUGANG AVE 10,1.374094139,103.8953126,Hougang mrt,0.536729695,133.7
478,2017-06,HOUGANG,4 ROOM,07 TO 09,103,Model A,1992,74 years 03 months,,405000,548 HOUGANG ST 51,1.379559058,103.8914142,Buangkok mrt,0.492145845,133.7
479,2017-06,HOUGANG,4 ROOM,13 TO 15,100,Model A,1997,78 years 11 months,,405000,569 HOUGANG ST 51,1.377445765,103.888178,Buangkok mrt,0.878257679,133.7
480,2017-06,HOUGANG,4 ROOM,07 TO 09,101,Model A,1997,79 years 04 months,,410000,166 HOUGANG AVE 1,1.351175669,103.8881953,Kovan mrt,1.049116524,133.7
481,2017-06,HOUGANG,4 ROOM,10 TO 12,116,Model A,1992,74 years 04 months,,475000,537 HOUGANG ST 52,1.377811037,103.8897257,Buangkok mrt,0.748364246,133.7
482,2017-06,HOUGANG,4 ROOM,13 TO 15,105,Model A,1992,74 years 04 months,,500000,462 HOUGANG AVE 10,1.372225574,103.8946404,Hougang mrt,0.337324947,133.7
483,2017-06,HOUGANG,5 ROOM,01 TO 03,120,Improved,1998,80 years 01 month,,390000,929 HOUGANG ST 91,1.376032043,103.8814979,Hougang mrt,1.353441846,133.7
484,2017-06,HOUGANG,5 ROOM,07 TO 09,110,Improved,2003,85 years,,405000,981C BUANGKOK CRES,1.380448016,103.8795793,Buangkok mrt,1.541489335,133.7
485,2017-06,HOUGANG,5 ROOM,01 TO 03,120,Improved,1987,69 years 03 months,,418000,643 HOUGANG AVE 8,1.371545526,103.8806199,Hougang mrt,1.302496504,133.7
486,2017-06,HOUGANG,5 ROOM,01 TO 03,121,Improved,1985,67 years,,418000,351 HOUGANG AVE 7,1.371739811,103.899,Hougang mrt,0.765810405,133.7
487,2017-06,HOUGANG,5 ROOM,10 TO 12,110,Improved,2004,85 years 09 months,,420000,984B BUANGKOK LINK,1.382095015,103.8806127,Buangkok mrt,1.395360767,133.7
488,2017-06,HOUGANG,5 ROOM,16 TO 18,110,Improved,2004,85 years 11 months,,420000,984D BUANGKOK LINK,1.382373758,103.8809546,Buangkok mrt,1.35395733,133.7
489,2017-06,HOUGANG,5 ROOM,04 TO 06,116,Improved,1999,80 years 11 months,,430000,956 HOUGANG ST 91,1.376628245,103.8787989,Hougang mrt,1.651980598,133.7
490,2017-06,HOUGANG,5 ROOM,01 TO 03,122,Improved,1986,68 years 02 months,,443000,610 HOUGANG AVE 8,1.370312635,103.8851256,Hougang mrt,0.794171556,133.7
491,2017-06,HOUGANG,5 ROOM,10 TO 12,121,Improved,1984,65 years 08 months,,455000,310 HOUGANG AVE 5,1.366328104,103.896214,Hougang mrt,0.624286481,133.7
492,2017-06,HOUGANG,5 ROOM,13 TO 15,120,Improved,1998,79 years 10 months,,478000,921 HOUGANG ST 91,1.376398889,103.8841007,Hougang mrt,1.128939161,133.7
493,2017-06,HOUGANG,5 ROOM,01 TO 03,134,Model A,1983,64 years 09 months,,480000,306 HOUGANG AVE 5,1.367197637,103.8954966,Hougang mrt,0.499927123,133.7
494,2017-06,HOUGANG,5 ROOM,07 TO 09,120,Improved,1998,80 years 03 months,,485000,924 HOUGANG AVE 9,1.376295016,103.882146,Hougang mrt,1.304489707,133.7
495,2017-06,HOUGANG,5 ROOM,04 TO 06,121,Improved,1988,69 years 10 months,,492000,526 HOUGANG AVE 6,1.374407401,103.8905638,Hougang mrt,0.488373851,133.7
496,2017-06,HOUGANG,5 ROOM,13 TO 15,120,Improved,1998,80 years 01 month,,495000,930 HOUGANG ST 91,1.375483476,103.8812782,Hougang mrt,1.348418452,133.7
497,2017-06,HOUGANG,5 ROOM,16 TO 18,120,Improved,1998,79 years 10 months,,518000,921 HOUGANG ST 91,1.376398889,103.8841007,Hougang mrt,1.128939161,133.7
498,2017-06,HOUGANG,5 ROOM,04 TO 06,123,Improved,1992,74 years 04 months,,580000,460 HOUGANG AVE 10,1.373261148,103.8946317,Hougang mrt,0.417458538,133.7
499,2017-06,HOUGANG,5 ROOM,10 TO 12,126,Improved,1992,74 years 04 months,,590000,465 UPP SERANGOON RD,1.371907883,103.8970129,Hougang mrt,0.556623559,133.7
500,2017-06,HOUGANG,5 ROOM,01 TO 03,144,Improved-Maisonette,1983,64 years 09 months,,635000,111 HOUGANG AVE 1,1.354985765,103.8885575,Kovan mrt,0.707060867,133.7
501,2017-06,HOUGANG,5 ROOM,13 TO 15,120,Improved,2000,81 years 07 months,,650000,373 HOUGANG ST 31,1.362681961,103.8903913,Kovan mrt,0.724652169,133.7
502,2017-06,HOUGANG,5 ROOM,13 TO 15,133,Model A,1992,74 years 04 months,,698888,462 HOUGANG AVE 10,1.372225574,103.8946404,Hougang mrt,0.337324947,133.7
503,2017-06,HOUGANG,EXECUTIVE,04 TO 06,147,Apartment,1984,66 years 03 months,,625000,132 LOR AH SOO,1.350852997,103.8863299,Kovan mrt,1.021214572,133.7
504,2017-06,HOUGANG,EXECUTIVE,01 TO 03,148,Maisonette,1987,68 years 08 months,,628888,639 HOUGANG AVE 8,1.370517428,103.8797836,Kovan mrt,1.285577504,133.7
505,2017-06,HOUGANG,EXECUTIVE,04 TO 06,149,Maisonette,1984,66 years 01 month,,638000,128 LOR AH SOO,1.351723552,103.8864872,Kovan mrt,0.931110629,133.7
506,2017-06,HOUGANG,EXECUTIVE,04 TO 06,147,Maisonette,1986,68 years 02 months,,655000,615 HOUGANG AVE 8,1.368613604,103.8849379,Hougang mrt,0.836980616,133.7
507,2017-06,HOUGANG,EXECUTIVE,04 TO 06,145,Maisonette,1987,69 years 02 months,,668888,522 HOUGANG AVE 6,1.373424665,103.8918569,Hougang mrt,0.344627852,133.7
508,2017-06,HOUGANG,EXECUTIVE,04 TO 06,141,Apartment,1985,66 years 09 months,,670000,357 HOUGANG AVE 7,1.372858509,103.8996487,Hougang mrt,0.868152332,133.7
509,2017-06,HOUGANG,EXECUTIVE,07 TO 09,148,Maisonette,1991,72 years 07 months,,675000,449 HOUGANG AVE 10,1.378780982,103.8951536,Buangkok mrt,0.591569162,133.7
510,2017-06,HOUGANG,EXECUTIVE,01 TO 03,148,Maisonette,1985,66 years 07 months,,680000,141 LOR AH SOO,1.353090143,103.8839606,Kovan mrt,0.755553378,133.7
511,2017-06,HOUGANG,EXECUTIVE,10 TO 12,141,Apartment,2000,81 years 07 months,,750000,374 HOUGANG ST 31,1.36286924,103.8898284,Kovan mrt,0.678224743,133.7
512,2017-06,HOUGANG,EXECUTIVE,01 TO 03,141,Apartment,1997,78 years 08 months,,790000,851 HOUGANG CTRL,1.370168991,103.8936261,Hougang mrt,0.152936665,133.7
513,2017-06,HOUGANG,EXECUTIVE,13 TO 15,150,Maisonette,1984,66 years 01 month,,810000,237 HOUGANG ST 21,1.356621419,103.8888577,Kovan mrt,0.60608454,133.7
514,2017-06,HOUGANG,EXECUTIVE,04 TO 06,148,Maisonette,1992,74 years 03 months,,820000,221 HOUGANG ST 21,1.356604529,103.8836506,Kovan mrt,0.376516175,133.7
515,2017-06,HOUGANG,EXECUTIVE,04 TO 06,148,Maisonette,1992,74 years 04 months,,830000,221 HOUGANG ST 21,1.356604529,103.8836506,Kovan mrt,0.376516175,133.7
516,2017-06,HOUGANG,EXECUTIVE,07 TO 09,148,Maisonette,1992,74 years 04 months,,832000,221 HOUGANG ST 21,1.356604529,103.8836506,Kovan mrt,0.376516175,133.7
517,2017-07,HOUGANG,2 ROOM,01 TO 03,47,Model A,2012,93 years 11 months,,233000,986A BUANGKOK CRES,1.381916946,103.8798037,Buangkok mrt,1.487183778,132.8
518,2017-07,HOUGANG,2 ROOM,13 TO 15,47,Model A,2012,93 years 10 months,,265000,986A BUANGKOK CRES,1.381916946,103.8798037,Buangkok mrt,1.487183778,132.8
519,2017-07,HOUGANG,3 ROOM,04 TO 06,59,Improved,1975,57 years,,255000,2 HOUGANG AVE 3,1.363137208,103.8931845,Hougang mrt,0.802462388,132.8
520,2017-07,HOUGANG,3 ROOM,13 TO 15,59,Improved,1975,57 years,,265000,2 HOUGANG AVE 3,1.363137208,103.8931845,Hougang mrt,0.802462388,132.8
521,2017-07,HOUGANG,3 ROOM,01 TO 03,74,Model A,1987,68 years 08 months,,270000,688 HOUGANG ST 61,1.376161791,103.8855498,Hougang mrt,0.986460802,132.8
522,2017-07,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1983,64 years 07 months,,275000,126 HOUGANG AVE 1,1.352230308,103.8857111,Kovan mrt,0.859020721,132.8
523,2017-07,HOUGANG,3 ROOM,04 TO 06,67,New Generation,1983,65 years 03 months,,280000,308 HOUGANG AVE 5,1.366809108,103.895756,Hougang mrt,0.55063278,132.8
524,2017-07,HOUGANG,3 ROOM,07 TO 09,74,Model A,1987,69 years 03 months,,280000,669 HOUGANG AVE 8,1.373370225,103.8840994,Hougang mrt,0.968400043,132.8
525,2017-07,HOUGANG,3 ROOM,04 TO 06,67,New Generation,1985,67 years 01 month,,285000,412 HOUGANG AVE 10,1.374704823,103.8953657,Hougang mrt,0.593992563,132.8
526,2017-07,HOUGANG,3 ROOM,07 TO 09,67,New Generation,1983,64 years 08 months,,293000,327 HOUGANG AVE 5,1.368306832,103.8959876,Hougang mrt,0.471389655,132.8
527,2017-07,HOUGANG,3 ROOM,07 TO 09,64,Simplified,1986,67 years 10 months,,297000,501 HOUGANG AVE 8,1.372052696,103.8865314,Hougang mrt,0.665411278,132.8
528,2017-07,HOUGANG,3 ROOM,04 TO 06,67,New Generation,1985,67 years 03 months,,300000,701 HOUGANG AVE 2,1.365483983,103.8902003,Hougang mrt,0.583373412,132.8
529,2017-07,HOUGANG,3 ROOM,07 TO 09,67,New Generation,1981,63 years 02 months,,350000,119 HOUGANG AVE 1,1.354007769,103.8877484,Kovan mrt,0.745577338,132.8
530,2017-07,HOUGANG,4 ROOM,01 TO 03,90,Model A2,1999,81 years 05 months,,330000,969 HOUGANG ST 91,1.378759489,103.8794964,Buangkok mrt,1.604005251,132.8
531,2017-07,HOUGANG,4 ROOM,01 TO 03,91,New Generation,1985,67 years 01 month,,335000,708 HOUGANG AVE 2,1.366694185,103.8890931,Hougang mrt,0.535162316,132.8
532,2017-07,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1985,67 years 03 months,,341000,605 HOUGANG AVE 4,1.37096742,103.8864969,Hougang mrt,0.645361878,132.8
533,2017-07,HOUGANG,4 ROOM,10 TO 12,93,New Generation,1985,67 years 01 month,,342000,341 HOUGANG AVE 7,1.37044549,103.8985887,Hougang mrt,0.704218388,132.8
534,2017-07,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1985,67 years 02 months,,345000,606 HOUGANG AVE 4,1.370677344,103.885941,Hougang mrt,0.704443094,132.8
535,2017-07,HOUGANG,4 ROOM,07 TO 09,84,Simplified,1988,70 years 03 months,,345000,677 HOUGANG AVE 8,1.371129016,103.8843189,Hougang mrt,0.888296193,132.8
536,2017-07,HOUGANG,4 ROOM,04 TO 06,91,New Generation,1985,67 years 03 months,,350000,701 HOUGANG AVE 2,1.365483983,103.8902003,Hougang mrt,0.583373412,132.8
537,2017-07,HOUGANG,4 ROOM,10 TO 12,93,New Generation,1984,66 years 03 months,,350000,253 HOUGANG AVE 3,1.360428288,103.8922069,Kovan mrt,0.860246324,132.8
538,2017-07,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1985,67 years 03 months,,350000,605 HOUGANG AVE 4,1.37096742,103.8864969,Hougang mrt,0.645361878,132.8
539,2017-07,HOUGANG,4 ROOM,04 TO 06,96,New Generation,1983,65 years,,350000,328 HOUGANG AVE 5,1.368743698,103.8967971,Hougang mrt,0.534510607,132.8
540,2017-07,HOUGANG,4 ROOM,04 TO 06,93,New Generation,1985,67 years 03 months,,360000,701 HOUGANG AVE 2,1.365483983,103.8902003,Hougang mrt,0.583373412,132.8
541,2017-07,HOUGANG,4 ROOM,04 TO 06,90,Model A2,1997,79 years 04 months,,368000,910 HOUGANG ST 91,1.378888443,103.8828273,Buangkok mrt,1.255642468,132.8
542,2017-07,HOUGANG,4 ROOM,01 TO 03,91,New Generation,1984,66 years 02 months,,370000,254 HOUGANG AVE 3,1.360306618,103.8914537,Kovan mrt,0.775744519,132.8
543,2017-07,HOUGANG,4 ROOM,01 TO 03,104,Model A,1987,68 years 07 months,,370000,674 HOUGANG AVE 8,1.372172878,103.8846458,Hougang mrt,0.871593806,132.8
544,2017-07,HOUGANG,4 ROOM,07 TO 09,90,Model A,2003,85 years 01 month,,380000,978D BUANGKOK CRES,1.380031671,103.8794136,Buangkok mrt,1.570664561,132.8
545,2017-07,HOUGANG,4 ROOM,04 TO 06,101,Model A,1998,80 years 01 month,,380000,926 HOUGANG ST 91,1.376100159,103.8809422,Hougang mrt,1.411855739,132.8
546,2017-07,HOUGANG,4 ROOM,04 TO 06,100,Model A,1997,79 years 04 months,,385000,909 HOUGANG ST 91,1.378448286,103.8828569,Buangkok mrt,1.274067868,132.8
547,2017-07,HOUGANG,4 ROOM,10 TO 12,101,Model A,1998,80 years,,388888,930 HOUGANG ST 91,1.375483476,103.8812782,Hougang mrt,1.348418452,132.8
548,2017-07,HOUGANG,4 ROOM,10 TO 12,91,New Generation,1985,67 years 04 months,,395000,402 HOUGANG AVE 10,1.374438332,103.8966984,Hougang mrt,0.670580133,132.8
549,2017-07,HOUGANG,4 ROOM,04 TO 06,108,Model A,1989,70 years 09 months,,395000,418 HOUGANG AVE 8,1.375982973,103.8954263,Hougang mrt,0.717004532,132.8
550,2017-07,HOUGANG,4 ROOM,10 TO 12,100,Model A,1998,80 years 02 months,,395000,924 HOUGANG AVE 9,1.376295016,103.882146,Hougang mrt,1.304489707,132.8
551,2017-07,HOUGANG,4 ROOM,07 TO 09,101,Model A,1998,79 years 06 months,,395000,939 HOUGANG ST 92,1.373958248,103.8796952,Hougang mrt,1.454768572,132.8
552,2017-07,HOUGANG,4 ROOM,10 TO 12,92,Model A2,1997,79 years 04 months,,400000,165 HOUGANG AVE 1,1.350254259,103.8877953,Kovan mrt,1.12825535,132.8
553,2017-07,HOUGANG,4 ROOM,07 TO 09,104,Model A,1986,67 years 06 months,,400000,611 HOUGANG AVE 8,1.369971817,103.8847454,Hougang mrt,0.837441494,132.8
554,2017-07,HOUGANG,4 ROOM,07 TO 09,92,Model A2,1997,79 years 04 months,,405000,165 HOUGANG AVE 1,1.350254259,103.8877953,Kovan mrt,1.12825535,132.8
555,2017-07,HOUGANG,4 ROOM,07 TO 09,103,Model A,1987,69 years 03 months,,405000,669 HOUGANG AVE 8,1.373370225,103.8840994,Hougang mrt,0.968400043,132.8
556,2017-07,HOUGANG,4 ROOM,07 TO 09,101,Model A,1999,80 years 10 months,,408000,950 HOUGANG ST 91,1.375593053,103.8787611,Hougang mrt,1.611040344,132.8
557,2017-07,HOUGANG,4 ROOM,04 TO 06,104,Model A,1985,66 years 08 months,,408000,133 LOR AH SOO,1.35076271,103.8875481,Kovan mrt,1.066167841,132.8
558,2017-07,HOUGANG,4 ROOM,04 TO 06,105,Model A,1991,73 years 01 month,,410000,444 HOUGANG AVE 8,1.379488752,103.8938485,Buangkok mrt,0.47342898,132.8
559,2017-07,HOUGANG,4 ROOM,07 TO 09,104,Model A,1992,74 years 02 months,,410000,565 HOUGANG ST 51,1.380518232,103.8879532,Buangkok mrt,0.667121318,132.8
560,2017-07,HOUGANG,4 ROOM,04 TO 06,104,Model A,1985,66 years 09 months,,418000,137 LOR AH SOO,1.349053216,103.8866402,Bartley mrt,1.023724986,132.8
561,2017-07,HOUGANG,4 ROOM,10 TO 12,104,Model A,1989,71 years 02 months,,422888,553 HOUGANG ST 51,1.379129504,103.8903764,Buangkok mrt,0.58590767,132.8
562,2017-07,HOUGANG,4 ROOM,04 TO 06,108,Model A,1983,65 years 05 months,,430000,103 HOUGANG AVE 1,1.355282234,103.8903601,Kovan mrt,0.82886606,132.8
563,2017-07,HOUGANG,4 ROOM,07 TO 09,105,Model A,1990,72 years 02 months,,430000,439 HOUGANG AVE 8,1.378597992,103.8934273,Buangkok mrt,0.56507204,132.8
564,2017-07,HOUGANG,4 ROOM,07 TO 09,104,Model A,1992,74 years 03 months,,455000,464 UPP SERANGOON RD,1.372496067,103.8961296,Hougang mrt,0.492339449,132.8
565,2017-07,HOUGANG,4 ROOM,10 TO 12,103,Model A,1984,66 years 01 month,,510000,234 HOUGANG AVE 1,1.358195574,103.8887835,Kovan mrt,0.513231226,132.8
566,2017-07,HOUGANG,5 ROOM,07 TO 09,110,Improved,2004,85 years 10 months,,415000,984D BUANGKOK LINK,1.382373758,103.8809546,Buangkok mrt,1.35395733,132.8
567,2017-07,HOUGANG,5 ROOM,10 TO 12,116,Improved,1999,81 years 04 months,,435000,973 HOUGANG ST 91,1.377805803,103.8797195,Buangkok mrt,1.620109229,132.8
568,2017-07,HOUGANG,5 ROOM,01 TO 03,121,Improved,1989,71 years 02 months,,445000,553 HOUGANG ST 51,1.379129504,103.8903764,Buangkok mrt,0.58590767,132.8
569,2017-07,HOUGANG,5 ROOM,07 TO 09,116,Improved,1999,81 years 05 months,,465000,973 HOUGANG ST 91,1.377805803,103.8797195,Buangkok mrt,1.620109229,132.8
570,2017-07,HOUGANG,5 ROOM,10 TO 12,121,Improved,1984,65 years 07 months,,468000,310 HOUGANG AVE 5,1.366328104,103.896214,Hougang mrt,0.624286481,132.8
571,2017-07,HOUGANG,5 ROOM,04 TO 06,121,Improved,1998,80 years 03 months,,480000,945 HOUGANG ST 92,1.374219256,103.8810151,Hougang mrt,1.323268321,132.8
572,2017-07,HOUGANG,5 ROOM,04 TO 06,131,Model A,1983,64 years 09 months,,483000,306 HOUGANG AVE 5,1.367197637,103.8954966,Hougang mrt,0.499927123,132.8
573,2017-07,HOUGANG,5 ROOM,10 TO 12,121,Improved,1984,66 years 05 months,,518000,156 HOUGANG ST 11,1.352526802,103.8795949,Serangoon mrt,0.787676752,132.8
574,2017-07,HOUGANG,5 ROOM,10 TO 12,121,Improved,1988,69 years 08 months,,550000,526 HOUGANG AVE 6,1.374407401,103.8905638,Hougang mrt,0.488373851,132.8
575,2017-07,HOUGANG,5 ROOM,07 TO 09,122,Improved,1992,74 years 03 months,,580000,467 HOUGANG AVE 8,1.373072872,103.8968575,Hougang mrt,0.594349296,132.8
576,2017-07,HOUGANG,5 ROOM,04 TO 06,123,Improved,1992,74 years 03 months,,585000,461 HOUGANG AVE 10,1.372736224,103.8946293,Hougang mrt,0.37407945,132.8
577,2017-07,HOUGANG,5 ROOM,10 TO 12,121,Improved,1984,65 years 07 months,,468000,310 HOUGANG AVE 5,1.366328104,103.896214,Hougang mrt,0.624286481,132.8
578,2017-07,HOUGANG,EXECUTIVE,04 TO 06,137,Apartment,1999,81 years 01 month,,570000,960 HOUGANG AVE 9,1.377102517,103.8784827,Hougang mrt,1.706300833,132.8
579,2017-07,HOUGANG,EXECUTIVE,01 TO 03,150,Maisonette,1985,66 years 08 months,,616000,357 HOUGANG AVE 7,1.372858509,103.8996487,Hougang mrt,0.868152332,132.8
580,2017-07,HOUGANG,EXECUTIVE,01 TO 03,145,Maisonette,1988,69 years 10 months,,620000,533 HOUGANG AVE 6,1.37583341,103.8918851,Hougang mrt,0.609459902,132.8
581,2017-07,HOUGANG,EXECUTIVE,01 TO 03,141,Apartment,1999,80 years 08 months,,620000,698D HOUGANG ST 52,1.375637044,103.8887392,Hougang mrt,0.705286882,132.8
582,2017-07,HOUGANG,EXECUTIVE,10 TO 12,148,Maisonette,1992,74 years 03 months,,860000,221 HOUGANG ST 21,1.356604529,103.8836506,Kovan mrt,0.376516175,132.8
583,2017-08,HOUGANG,2 ROOM,01 TO 03,47,Model A,2012,93 years 09 months,,235000,986B BUANGKOK CRES,1.382272735,103.8801292,Buangkok mrt,1.446483328,132.8
584,2017-08,HOUGANG,3 ROOM,07 TO 09,59,Improved,1975,56 years 11 months,,250000,1 HOUGANG AVE 3,1.364130973,103.8930013,Hougang mrt,0.690898797,132.8
585,2017-08,HOUGANG,3 ROOM,01 TO 03,64,Simplified,1986,67 years 10 months,,264000,632 HOUGANG AVE 8,1.370567426,103.8805919,Kovan mrt,1.256776095,132.8
586,2017-08,HOUGANG,3 ROOM,04 TO 06,59,Improved,1975,56 years 11 months,,280000,7 HOUGANG AVE 3,1.362327219,103.8935108,Hougang mrt,0.896273813,132.8
587,2017-08,HOUGANG,3 ROOM,07 TO 09,73,New Generation,1978,59 years 09 months,,283000,17 HOUGANG AVE 3,1.363434432,103.8909776,Hougang mrt,0.776267623,132.8
588,2017-08,HOUGANG,3 ROOM,04 TO 06,67,New Generation,1983,65 years 02 months,,283000,308 HOUGANG AVE 5,1.366809108,103.895756,Hougang mrt,0.55063278,132.8
589,2017-08,HOUGANG,3 ROOM,01 TO 03,74,Model A,1987,68 years 09 months,,290000,658 HOUGANG AVE 8,1.373379374,103.8823883,Hougang mrt,1.149213864,132.8
590,2017-08,HOUGANG,3 ROOM,07 TO 09,74,Model A,1987,68 years 08 months,,292000,661 HOUGANG AVE 4,1.374025687,103.8828041,Hougang mrt,1.128880175,132.8
591,2017-08,HOUGANG,3 ROOM,07 TO 09,69,Improved,1987,68 years 05 months,,292000,644 HOUGANG AVE 8,1.371437365,103.8812611,Hougang mrt,1.230295842,132.8
592,2017-08,HOUGANG,3 ROOM,10 TO 12,67,New Generation,1983,64 years 10 months,,298000,327 HOUGANG AVE 5,1.368306832,103.8959876,Hougang mrt,0.471389655,132.8
593,2017-08,HOUGANG,3 ROOM,01 TO 03,73,New Generation,1978,59 years 09 months,,300000,23 HOUGANG AVE 3,1.364857401,103.8907284,Hougang mrt,0.629235159,132.8
594,2017-08,HOUGANG,3 ROOM,04 TO 06,74,Model A,1987,69 years 01 month,,300000,689 HOUGANG ST 61,1.376492074,103.8857719,Hougang mrt,0.992566058,132.8
595,2017-08,HOUGANG,3 ROOM,04 TO 06,74,Model A,1987,69 years,,308000,662 HOUGANG AVE 4,1.374376894,103.8828749,Hougang mrt,1.136245366,132.8
596,2017-08,HOUGANG,3 ROOM,07 TO 09,74,Model A,1983,65 years,,308000,304 HOUGANG AVE 5,1.367786717,103.8955303,Hougang mrt,0.460102331,132.8
597,2017-08,HOUGANG,3 ROOM,10 TO 12,67,New Generation,1983,64 years 11 months,,308000,328 HOUGANG AVE 5,1.368743698,103.8967971,Hougang mrt,0.534510607,132.8
598,2017-08,HOUGANG,3 ROOM,07 TO 09,74,Model A,1987,68 years 10 months,,360000,529 HOUGANG AVE 6,1.375468965,103.8907295,Hougang mrt,0.59277447,132.8
599,2017-08,HOUGANG,4 ROOM,04 TO 06,90,Model A,2003,84 years 11 months,,303000,979C BUANGKOK CRES,1.379538909,103.8799544,Buangkok mrt,1.528085481,132.8
600,2017-08,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1986,67 years 11 months,,323000,627 HOUGANG AVE 8,1.369218634,103.8818831,Kovan mrt,1.070408643,132.8
601,2017-08,HOUGANG,4 ROOM,04 TO 06,91,New Generation,1985,66 years 10 months,,330000,336 HOUGANG AVE 7,1.36930321,103.8983512,Hougang mrt,0.687212742,132.8
602,2017-08,HOUGANG,4 ROOM,01 TO 03,93,New Generation,1982,64 years 03 months,,335000,309 HOUGANG AVE 5,1.366205547,103.8951524,Hougang mrt,0.558529514,132.8
603,2017-08,HOUGANG,4 ROOM,04 TO 06,85,Model A2,2004,85 years 07 months,,338000,984A BUANGKOK LINK,1.381982707,103.8812177,Buangkok mrt,1.330311934,132.8
604,2017-08,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1987,69 years 04 months,,338000,636 HOUGANG AVE 8,1.370612712,103.8792091,Kovan mrt,1.322378162,132.8
605,2017-08,HOUGANG,4 ROOM,04 TO 06,103,Model A,1987,68 years 07 months,,348000,688 HOUGANG ST 61,1.376161791,103.8855498,Hougang mrt,0.986460802,132.8
606,2017-08,HOUGANG,4 ROOM,04 TO 06,100,Model A,1999,81 years 04 months,,348000,970 HOUGANG ST 91,1.37878538,103.880486,Buangkok mrt,1.499872642,132.8
607,2017-08,HOUGANG,4 ROOM,07 TO 09,91,New Generation,1986,67 years 06 months,,350000,352 HOUGANG AVE 7,1.372105694,103.8990993,Hougang mrt,0.785728787,132.8
608,2017-08,HOUGANG,4 ROOM,01 TO 03,84,Simplified,1986,67 years 10 months,,351000,510 HOUGANG AVE 10,1.372574641,103.8884617,Hougang mrt,0.490091031,132.8
609,2017-08,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1988,69 years 08 months,,354000,526 HOUGANG AVE 6,1.374407401,103.8905638,Hougang mrt,0.488373851,132.8
610,2017-08,HOUGANG,4 ROOM,01 TO 03,90,Model A,2003,84 years 10 months,,355000,981B BUANGKOK CRES,1.380469875,103.880038,Buangkok mrt,1.491312719,132.8
611,2017-08,HOUGANG,4 ROOM,07 TO 09,84,Simplified,1986,68 years,,356000,516 HOUGANG AVE 10,1.372746401,103.8890425,Hougang mrt,0.446616844,132.8
612,2017-08,HOUGANG,4 ROOM,04 TO 06,101,Model A,1999,81 years 03 months,,359000,976 HOUGANG ST 91,1.377218862,103.8802818,Hougang mrt,1.535228385,132.8
613,2017-08,HOUGANG,4 ROOM,07 TO 09,91,New Generation,1985,67 years,,360000,341 HOUGANG AVE 7,1.37044549,103.8985887,Hougang mrt,0.704218388,132.8
614,2017-08,HOUGANG,4 ROOM,07 TO 09,93,New Generation,1986,67 years 10 months,,362000,711 HOUGANG AVE 2,1.366338632,103.8877752,Hougang mrt,0.666743797,132.8
615,2017-08,HOUGANG,4 ROOM,01 TO 03,104,Model A,1989,71 years 01 month,,363000,553 HOUGANG ST 51,1.379129504,103.8903764,Buangkok mrt,0.58590767,132.8
616,2017-08,HOUGANG,4 ROOM,04 TO 06,90,Model A,2003,84 years 10 months,,365000,981C BUANGKOK CRES,1.380448016,103.8795793,Buangkok mrt,1.541489335,132.8
617,2017-08,HOUGANG,4 ROOM,04 TO 06,98,New Generation,1987,68 years 05 months,,369000,710 HOUGANG AVE 2,1.366658489,103.887917,Hougang mrt,0.631690254,132.8
618,2017-08,HOUGANG,4 ROOM,10 TO 12,91,New Generation,1981,63 years 01 month,,370000,125 HOUGANG AVE 1,1.352409842,103.8864916,Kovan mrt,0.857724638,132.8
619,2017-08,HOUGANG,4 ROOM,04 TO 06,100,Model A,1999,81 years 03 months,,370000,976 HOUGANG ST 91,1.377218862,103.8802818,Hougang mrt,1.535228385,132.8
620,2017-08,HOUGANG,4 ROOM,07 TO 09,101,Model A,1998,80 years 01 month,,373000,946 HOUGANG ST 92,1.374650613,103.8812229,Hougang mrt,1.317928244,132.8
