month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2019-06,SERANGOON,3 ROOM,107,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1984,64 years 03 months,265000
2019-06,SERANGOON,3 ROOM,124,SERANGOON NTH AVE 1,04 TO 06,67,New Generation,1985,64 years 07 months,286000
2019-06,SERANGOON,3 ROOM,219,SERANGOON AVE 4,04 TO 06,67,New Generation,1984,64 years 07 months,295000
2019-06,SERANGOON,3 ROOM,1,LOR LEW LIAN,10 TO 12,64,Improved,1978,58 years 10 months,301000
2019-06,SERANGOON,3 ROOM,302,SERANGOON AVE 2,07 TO 09,69,Improved,1985,64 years 09 months,347000
2019-06,SERANGOON,3 ROOM,302,SERANGOON AVE 2,07 TO 09,60,Improved,1985,64 years 09 months,350000
2019-06,SERANGOON,3 ROOM,303,SERANGOON AVE 2,10 TO 12,69,Improved,1984,64 years 07 months,368888
2019-06,SERANGOON,3 ROOM,1,LOR LEW LIAN,13 TO 15,73,Improved,1978,57 years 11 months,390000
2019-06,SERANGOON,3 ROOM,201,SERANGOON CTRL,07 TO 09,64,Simplified,1985,65 years 05 months,428000
2019-06,SERANGOON,4 ROOM,120,SERANGOON NTH AVE 1,04 TO 06,93,New Generation,1985,64 years 11 months,340000
2019-06,SERANGOON,4 ROOM,146,SERANGOON NTH AVE 1,04 TO 06,83,Simplified,1987,67 years 02 months,350000
2019-06,SERANGOON,4 ROOM,545,SERANGOON NTH AVE 3,01 TO 03,100,Model A,1997,77 years 03 months,355000
2019-06,SERANGOON,4 ROOM,101,SERANGOON NTH AVE 1,01 TO 03,91,New Generation,1985,64 years 09 months,358000
2019-06,SERANGOON,4 ROOM,533,SERANGOON NTH AVE 4,10 TO 12,104,Model A,1992,72 years 06 months,378000
2019-06,SERANGOON,4 ROOM,522,SERANGOON NTH AVE 4,07 TO 09,103,Model A,1992,72 years 05 months,395000
2019-06,SERANGOON,4 ROOM,532,SERANGOON NTH AVE 4,07 TO 09,103,Model A,1992,72 years 05 months,395000
2019-06,SERANGOON,4 ROOM,219,SERANGOON AVE 4,01 TO 03,96,New Generation,1984,64 years 06 months,400000
2019-06,SERANGOON,4 ROOM,221,SERANGOON AVE 4,04 TO 06,94,New Generation,1984,64 years 06 months,403888
2019-06,SERANGOON,4 ROOM,315,SERANGOON AVE 2,04 TO 06,91,New Generation,1985,64 years 11 months,468000
2019-06,SERANGOON,4 ROOM,243,SERANGOON AVE 2,10 TO 12,84,Simplified,1985,65 years 06 months,505000
2019-06,SERANGOON,4 ROOM,420,SERANGOON CTRL,10 TO 12,109,Model A,1989,69 years 06 months,620000
2019-06,SERANGOON,4 ROOM,421,SERANGOON CTRL,07 TO 09,105,Model A,1989,68 years 11 months,635000
2019-06,SERANGOON,5 ROOM,117,SERANGOON NTH AVE 1,04 TO 06,121,Improved,1985,65 years 04 months,470000
2019-06,SERANGOON,5 ROOM,511,SERANGOON NTH AVE 4,04 TO 06,121,Improved,1997,76 years 11 months,510000
2019-06,SERANGOON,5 ROOM,242,SERANGOON AVE 3,07 TO 09,121,Improved,1986,65 years 11 months,695000
2019-06,SERANGOON,5 ROOM,331,SERANGOON AVE 3,10 TO 12,121,Improved,1986,66 years,700000
2019-06,SERANGOON,5 ROOM,427,SERANGOON CTRL,07 TO 09,121,Improved,1989,68 years 07 months,700000
2019-06,SERANGOON,EXECUTIVE,526,SERANGOON NTH AVE 4,01 TO 03,147,Maisonette,1992,72 years 05 months,640000
2019-06,SERANGOON,EXECUTIVE,520,SERANGOON NTH AVE 4,01 TO 03,156,Maisonette,1992,72 years 05 months,668000
2019-06,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,10 TO 12,150,Maisonette,1985,65 years 03 months,680000
2019-06,SERANGOON,EXECUTIVE,520,SERANGOON NTH AVE 4,04 TO 06,147,Maisonette,1992,72 years 05 months,688000
2019-06,SERANGOON,EXECUTIVE,321,SERANGOON AVE 2,04 TO 06,146,Maisonette,1986,65 years 07 months,850000
2019-06,SERANGOON,EXECUTIVE,234A,SERANGOON AVE 2,13 TO 15,140,Apartment,1998,78 years 02 months,979000
2019-07,SERANGOON,3 ROOM,152,SERANGOON NTH AVE 1,04 TO 06,64,Simplified,1986,66 years 05 months,240000
2019-07,SERANGOON,3 ROOM,105,SERANGOON NTH AVE 1,13 TO 15,60,Improved,1985,64 years 09 months,260000
2019-07,SERANGOON,3 ROOM,115,SERANGOON NTH AVE 1,01 TO 03,67,New Generation,1985,64 years 08 months,275000
2019-07,SERANGOON,3 ROOM,313,SERANGOON AVE 2,01 TO 03,67,New Generation,1985,64 years 09 months,283000
2019-07,SERANGOON,3 ROOM,1,LOR LEW LIAN,10 TO 12,64,Improved,1978,57 years 10 months,300000
2019-07,SERANGOON,3 ROOM,5,LOR LEW LIAN,07 TO 09,64,Improved,1978,57 years 11 months,308000
2019-07,SERANGOON,3 ROOM,303,SERANGOON AVE 2,07 TO 09,60,Improved,1984,64 years 05 months,315000
2019-07,SERANGOON,3 ROOM,306,SERANGOON AVE 2,07 TO 09,60,Improved,1985,64 years 08 months,330800
2019-07,SERANGOON,3 ROOM,210,SERANGOON CTRL,01 TO 03,64,Simplified,1985,65 years 02 months,343000
2019-07,SERANGOON,3 ROOM,4,LOR LEW LIAN,10 TO 12,64,Improved,1978,57 years 11 months,347000
2019-07,SERANGOON,3 ROOM,206,SERANGOON CTRL,10 TO 12,64,Simplified,1985,65 years 05 months,364000
2019-07,SERANGOON,4 ROOM,115,SERANGOON NTH AVE 1,04 TO 06,93,New Generation,1985,64 years 08 months,342000
2019-07,SERANGOON,4 ROOM,109,SERANGOON NTH AVE 1,07 TO 09,91,New Generation,1985,64 years 10 months,358000
2019-07,SERANGOON,4 ROOM,548,SERANGOON NTH AVE 3,04 TO 06,101,Model A,1998,77 years 06 months,360000
2019-07,SERANGOON,4 ROOM,538,SERANGOON NTH AVE 4,01 TO 03,103,Model A,1992,72 years 04 months,365000
2019-07,SERANGOON,4 ROOM,508,SERANGOON NTH AVE 4,01 TO 03,101,Model A,1997,76 years 11 months,385000
2019-07,SERANGOON,4 ROOM,114,SERANGOON NTH AVE 1,07 TO 09,98,New Generation,1986,65 years 08 months,388000
2019-07,SERANGOON,4 ROOM,524,SERANGOON NTH AVE 4,07 TO 09,104,Model A,1992,72 years 04 months,397500
2019-07,SERANGOON,4 ROOM,514,SERANGOON NTH AVE 4,07 TO 09,103,Model A,1992,72 years 03 months,410000
2019-07,SERANGOON,4 ROOM,308,SERANGOON AVE 2,04 TO 06,95,New Generation,1985,64 years 10 months,422000
2019-07,SERANGOON,4 ROOM,323,SERANGOON AVE 3,01 TO 03,89,Simplified,1985,65 years 05 months,430000
2019-07,SERANGOON,4 ROOM,217,SERANGOON AVE 4,10 TO 12,91,New Generation,1984,64 years 03 months,460000
2019-07,SERANGOON,4 ROOM,326,SERANGOON AVE 3,04 TO 06,89,Simplified,1985,65 years 05 months,468000
2019-07,SERANGOON,4 ROOM,205,SERANGOON CTRL,10 TO 12,84,Simplified,1986,66 years 04 months,500000
2019-07,SERANGOON,4 ROOM,410,SERANGOON CTRL,10 TO 12,93,New Generation,1989,68 years 07 months,500000
2019-07,SERANGOON,4 ROOM,242,SERANGOON AVE 3,07 TO 09,84,Simplified,1986,65 years 10 months,510000
2019-07,SERANGOON,4 ROOM,420,SERANGOON CTRL,04 TO 06,105,Model A,1989,69 years 04 months,570000
2019-07,SERANGOON,4 ROOM,231,SERANGOON AVE 3,07 TO 09,104,Model A,1985,65 years 10 months,570000
2019-07,SERANGOON,4 ROOM,325,SERANGOON AVE 3,01 TO 03,104,Model A,1986,65 years 10 months,575888
2019-07,SERANGOON,4 ROOM,315,SERANGOON AVE 2,10 TO 12,104,New Generation,1985,64 years 10 months,595000
2019-07,SERANGOON,4 ROOM,332,SERANGOON AVE 3,07 TO 09,103,Model A,1986,65 years 08 months,600000
2019-07,SERANGOON,4 ROOM,409,SERANGOON CTRL,10 TO 12,111,Model A,1989,68 years 06 months,655000
2019-07,SERANGOON,5 ROOM,121,SERANGOON NTH AVE 1,01 TO 03,121,Improved,1985,65 years 09 months,433500
2019-07,SERANGOON,5 ROOM,540,SERANGOON NTH AVE 4,04 TO 06,122,Improved,1992,72 years 04 months,445000
2019-07,SERANGOON,5 ROOM,117,SERANGOON NTH AVE 1,04 TO 06,125,Improved,1985,65 years 03 months,465000
2019-07,SERANGOON,5 ROOM,114,SERANGOON NTH AVE 1,10 TO 12,121,Improved,1986,65 years 08 months,490000
2019-07,SERANGOON,5 ROOM,508,SERANGOON NTH AVE 4,01 TO 03,120,Improved,1997,76 years 10 months,505000
2019-07,SERANGOON,5 ROOM,523,SERANGOON NTH AVE 4,07 TO 09,122,Improved,1992,72 years 04 months,520000
2019-07,SERANGOON,5 ROOM,534,SERANGOON NTH AVE 4,10 TO 12,122,Improved,1992,72 years 03 months,522000
2019-07,SERANGOON,5 ROOM,137,SERANGOON NTH AVE 2,13 TO 15,121,Improved,1989,69 years 03 months,545000
2019-07,SERANGOON,5 ROOM,552,SERANGOON NTH AVE 3,13 TO 15,119,Improved,1997,77 years 04 months,565000
2019-07,SERANGOON,5 ROOM,552,SERANGOON NTH AVE 3,16 TO 18,120,Improved,1997,77 years 04 months,580000
2019-07,SERANGOON,5 ROOM,221,SERANGOON AVE 4,01 TO 03,144,Adjoined flat,1984,64 years 05 months,770000
2019-07,SERANGOON,EXECUTIVE,527,SERANGOON NTH AVE 4,01 TO 03,146,Apartment,1992,72 years 04 months,622000
2019-07,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,10 TO 12,150,Maisonette,1985,65 years 02 months,682000
2019-07,SERANGOON,EXECUTIVE,527,SERANGOON NTH AVE 4,07 TO 09,146,Apartment,1992,72 years 04 months,708000
2019-07,SERANGOON,EXECUTIVE,424,SERANGOON CTRL,10 TO 12,146,Maisonette,1989,68 years 09 months,880000
2019-07,SERANGOON,EXECUTIVE,319,SERANGOON AVE 2,07 TO 09,147,Apartment,1985,65 years 04 months,920000
2019-08,SERANGOON,3 ROOM,107,SERANGOON NTH AVE 1,07 TO 09,70,Improved,1984,64 years 01 month,280000
2019-08,SERANGOON,3 ROOM,305,SERANGOON AVE 2,07 TO 09,60,Improved,1985,64 years 08 months,298000
2019-08,SERANGOON,3 ROOM,2,LOR LEW LIAN,13 TO 15,64,Improved,1983,62 years 10 months,330000
2019-08,SERANGOON,3 ROOM,1,LOR LEW LIAN,07 TO 09,64,Improved,1978,57 years 09 months,332000
2019-08,SERANGOON,3 ROOM,302,SERANGOON AVE 2,04 TO 06,70,Improved,1985,64 years 07 months,335000
2019-08,SERANGOON,3 ROOM,237,SERANGOON AVE 3,07 TO 09,64,Simplified,1985,65 years 04 months,350000
2019-08,SERANGOON,4 ROOM,126,SERANGOON NTH AVE 1,01 TO 03,91,New Generation,1985,64 years 10 months,324000
2019-08,SERANGOON,4 ROOM,146,SERANGOON NTH AVE 1,10 TO 12,83,Simplified,1987,66 years 11 months,365000
2019-08,SERANGOON,4 ROOM,522,SERANGOON NTH AVE 4,04 TO 06,103,Model A,1992,72 years 02 months,390000
2019-08,SERANGOON,4 ROOM,536,SERANGOON NTH AVE 4,07 TO 09,103,Model A,1992,72 years 03 months,399000
2019-08,SERANGOON,4 ROOM,219,SERANGOON AVE 4,04 TO 06,93,New Generation,1984,64 years 04 months,435000
2019-08,SERANGOON,4 ROOM,307,SERANGOON AVE 2,01 TO 03,91,New Generation,1985,65 years 02 months,438000
2019-08,SERANGOON,4 ROOM,225,SERANGOON AVE 4,07 TO 09,96,New Generation,1985,64 years 08 months,448000
2019-08,SERANGOON,4 ROOM,308,SERANGOON AVE 2,07 TO 09,104,New Generation,1985,64 years 09 months,468000
2019-08,SERANGOON,4 ROOM,327,SERANGOON AVE 3,01 TO 03,84,Simplified,1986,65 years 09 months,480000
2019-08,SERANGOON,4 ROOM,239,SERANGOON AVE 2,04 TO 06,84,Simplified,1985,64 years 10 months,485000
2019-08,SERANGOON,4 ROOM,255,SERANGOON CTRL DR,01 TO 03,100,Model A,1999,78 years 09 months,505000
2019-08,SERANGOON,4 ROOM,405,SERANGOON AVE 1,10 TO 12,103,Model A,1989,68 years 06 months,540000
2019-08,SERANGOON,4 ROOM,334,SERANGOON AVE 3,04 TO 06,84,Simplified,1987,66 years 08 months,546000
2019-08,SERANGOON,4 ROOM,405,SERANGOON AVE 1,07 TO 09,113,Model A,1989,68 years 06 months,560000
2019-08,SERANGOON,4 ROOM,335,SERANGOON AVE 3,10 TO 12,104,Model A,1986,65 years 09 months,614500
2019-08,SERANGOON,5 ROOM,117,SERANGOON NTH AVE 1,07 TO 09,121,Improved,1985,65 years 02 months,450000
2019-08,SERANGOON,5 ROOM,501,SERANGOON NTH AVE 4,07 TO 09,126,Improved,1992,72 years 03 months,460000
2019-08,SERANGOON,5 ROOM,137,SERANGOON NTH AVE 2,13 TO 15,127,Improved,1989,69 years 02 months,570000
2019-08,SERANGOON,5 ROOM,427,SERANGOON CTRL,01 TO 03,121,Improved,1989,68 years 05 months,600008
2019-08,SERANGOON,5 ROOM,216,SERANGOON AVE 4,07 TO 09,121,Improved,1985,64 years 11 months,638000
2019-08,SERANGOON,5 ROOM,333,SERANGOON AVE 3,01 TO 03,122,Improved,1986,66 years,650000
2019-08,SERANGOON,EXECUTIVE,506B,SERANGOON NTH AVE 4,01 TO 03,146,Apartment,1992,72 years 03 months,615000
